utterance_id,speaker_id,audio_path,label_path,transcript_path,split
sm04130402503,sm04,data\raw\wav_sm04\sm04130402503.wav,data\labels\lab_sm04\sm04130402503.lab,data\transcripts\txt_sm04\sm04130402503.txt,train
sm04130402504,sm04,data\raw\wav_sm04\sm04130402504.wav,data\labels\lab_sm04\sm04130402504.lab,data\transcripts\txt_sm04\sm04130402504.txt,train
sm04130402505,sm04,data\raw\wav_sm04\sm04130402505.wav,data\labels\lab_sm04\sm04130402505.lab,data\transcripts\txt_sm04\sm04130402505.txt,train
sm04130402506,sm04,data\raw\wav_sm04\sm04130402506.wav,data\labels\lab_sm04\sm04130402506.lab,data\transcripts\txt_sm04\sm04130402506.txt,train
sm04130402507,sm04,data\raw\wav_sm04\sm04130402507.wav,data\labels\lab_sm04\sm04130402507.lab,data\transcripts\txt_sm04\sm04130402507.txt,train
sm04130402508,sm04,data\raw\wav_sm04\sm04130402508.wav,data\labels\lab_sm04\sm04130402508.lab,data\transcripts\txt_sm04\sm04130402508.txt,train
sm04130402509,sm04,data\raw\wav_sm04\sm04130402509.wav,data\labels\lab_sm04\sm04130402509.lab,data\transcripts\txt_sm04\sm04130402509.txt,train
sm04130402510,sm04,data\raw\wav_sm04\sm04130402510.wav,data\labels\lab_sm04\sm04130402510.lab,data\transcripts\txt_sm04\sm04130402510.txt,train
sm04130402511,sm04,data\raw\wav_sm04\sm04130402511.wav,data\labels\lab_sm04\sm04130402511.lab,data\transcripts\txt_sm04\sm04130402511.txt,test
sm04130402512,sm04,data\raw\wav_sm04\sm04130402512.wav,data\labels\lab_sm04\sm04130402512.lab,data\transcripts\txt_sm04\sm04130402512.txt,train
sm04130402513,sm04,data\raw\wav_sm04\sm04130402513.wav,data\labels\lab_sm04\sm04130402513.lab,data\transcripts\txt_sm04\sm04130402513.txt,train
sm04130402514,sm04,data\raw\wav_sm04\sm04130402514.wav,data\labels\lab_sm04\sm04130402514.lab,data\transcripts\txt_sm04\sm04130402514.txt,train
sm04140105101,sm04,data\raw\wav_sm04\sm04140105101.wav,data\labels\lab_sm04\sm04140105101.lab,data\transcripts\txt_sm04\sm04140105101.txt,train
sm04140105103,sm04,data\raw\wav_sm04\sm04140105103.wav,data\labels\lab_sm04\sm04140105103.lab,data\transcripts\txt_sm04\sm04140105103.txt,train
sm04140105104,sm04,data\raw\wav_sm04\sm04140105104.wav,data\labels\lab_sm04\sm04140105104.lab,data\transcripts\txt_sm04\sm04140105104.txt,train
sm04140105105,sm04,data\raw\wav_sm04\sm04140105105.wav,data\labels\lab_sm04\sm04140105105.lab,data\transcripts\txt_sm04\sm04140105105.txt,val
sm04140105106,sm04,data\raw\wav_sm04\sm04140105106.wav,data\labels\lab_sm04\sm04140105106.lab,data\transcripts\txt_sm04\sm04140105106.txt,train
sm04140105107,sm04,data\raw\wav_sm04\sm04140105107.wav,data\labels\lab_sm04\sm04140105107.lab,data\transcripts\txt_sm04\sm04140105107.txt,train
sm04140105108,sm04,data\raw\wav_sm04\sm04140105108.wav,data\labels\lab_sm04\sm04140105108.lab,data\transcripts\txt_sm04\sm04140105108.txt,train
sm04140105109,sm04,data\raw\wav_sm04\sm04140105109.wav,data\labels\lab_sm04\sm04140105109.lab,data\transcripts\txt_sm04\sm04140105109.txt,train
sm04140105110,sm04,data\raw\wav_sm04\sm04140105110.wav,data\labels\lab_sm04\sm04140105110.lab,data\transcripts\txt_sm04\sm04140105110.txt,train
sm04140105111,sm04,data\raw\wav_sm04\sm04140105111.wav,data\labels\lab_sm04\sm04140105111.lab,data\transcripts\txt_sm04\sm04140105111.txt,train
sm04140105112,sm04,data\raw\wav_sm04\sm04140105112.wav,data\labels\lab_sm04\sm04140105112.lab,data\transcripts\txt_sm04\sm04140105112.txt,test
sm04140105113,sm04,data\raw\wav_sm04\sm04140105113.wav,data\labels\lab_sm04\sm04140105113.lab,data\transcripts\txt_sm04\sm04140105113.txt,train
sm04140105114,sm04,data\raw\wav_sm04\sm04140105114.wav,data\labels\lab_sm04\sm04140105114.lab,data\transcripts\txt_sm04\sm04140105114.txt,test
sm04140105115,sm04,data\raw\wav_sm04\sm04140105115.wav,data\labels\lab_sm04\sm04140105115.lab,data\transcripts\txt_sm04\sm04140105115.txt,train
sm04140105116,sm04,data\raw\wav_sm04\sm04140105116.wav,data\labels\lab_sm04\sm04140105116.lab,data\transcripts\txt_sm04\sm04140105116.txt,val
sm04140105117,sm04,data\raw\wav_sm04\sm04140105117.wav,data\labels\lab_sm04\sm04140105117.lab,data\transcripts\txt_sm04\sm04140105117.txt,train
sm04140105118,sm04,data\raw\wav_sm04\sm04140105118.wav,data\labels\lab_sm04\sm04140105118.lab,data\transcripts\txt_sm04\sm04140105118.txt,train
sm04140105119,sm04,data\raw\wav_sm04\sm04140105119.wav,data\labels\lab_sm04\sm04140105119.lab,data\transcripts\txt_sm04\sm04140105119.txt,train
sm04140105120,sm04,data\raw\wav_sm04\sm04140105120.wav,data\labels\lab_sm04\sm04140105120.lab,data\transcripts\txt_sm04\sm04140105120.txt,train
sm04140105121,sm04,data\raw\wav_sm04\sm04140105121.wav,data\labels\lab_sm04\sm04140105121.lab,data\transcripts\txt_sm04\sm04140105121.txt,train
sm04140105122,sm04,data\raw\wav_sm04\sm04140105122.wav,data\labels\lab_sm04\sm04140105122.lab,data\transcripts\txt_sm04\sm04140105122.txt,train
sm04140105123,sm04,data\raw\wav_sm04\sm04140105123.wav,data\labels\lab_sm04\sm04140105123.lab,data\transcripts\txt_sm04\sm04140105123.txt,val
sm04140105124,sm04,data\raw\wav_sm04\sm04140105124.wav,data\labels\lab_sm04\sm04140105124.lab,data\transcripts\txt_sm04\sm04140105124.txt,test
sm04140105125,sm04,data\raw\wav_sm04\sm04140105125.wav,data\labels\lab_sm04\sm04140105125.lab,data\transcripts\txt_sm04\sm04140105125.txt,train
sm04140105126,sm04,data\raw\wav_sm04\sm04140105126.wav,data\labels\lab_sm04\sm04140105126.lab,data\transcripts\txt_sm04\sm04140105126.txt,train
sm04140105127,sm04,data\raw\wav_sm04\sm04140105127.wav,data\labels\lab_sm04\sm04140105127.lab,data\transcripts\txt_sm04\sm04140105127.txt,train
sm04140105128,sm04,data\raw\wav_sm04\sm04140105128.wav,data\labels\lab_sm04\sm04140105128.lab,data\transcripts\txt_sm04\sm04140105128.txt,train
sm04140105129,sm04,data\raw\wav_sm04\sm04140105129.wav,data\labels\lab_sm04\sm04140105129.lab,data\transcripts\txt_sm04\sm04140105129.txt,train
sm04140105130,sm04,data\raw\wav_sm04\sm04140105130.wav,data\labels\lab_sm04\sm04140105130.lab,data\transcripts\txt_sm04\sm04140105130.txt,train
sm04140105131,sm04,data\raw\wav_sm04\sm04140105131.wav,data\labels\lab_sm04\sm04140105131.lab,data\transcripts\txt_sm04\sm04140105131.txt,train
sm04140105132,sm04,data\raw\wav_sm04\sm04140105132.wav,data\labels\lab_sm04\sm04140105132.lab,data\transcripts\txt_sm04\sm04140105132.txt,train
sm04140105133,sm04,data\raw\wav_sm04\sm04140105133.wav,data\labels\lab_sm04\sm04140105133.lab,data\transcripts\txt_sm04\sm04140105133.txt,train
sm04140105134,sm04,data\raw\wav_sm04\sm04140105134.wav,data\labels\lab_sm04\sm04140105134.lab,data\transcripts\txt_sm04\sm04140105134.txt,test
sm04140105135,sm04,data\raw\wav_sm04\sm04140105135.wav,data\labels\lab_sm04\sm04140105135.lab,data\transcripts\txt_sm04\sm04140105135.txt,test
sm04140105136,sm04,data\raw\wav_sm04\sm04140105136.wav,data\labels\lab_sm04\sm04140105136.lab,data\transcripts\txt_sm04\sm04140105136.txt,test
sm04140105137,sm04,data\raw\wav_sm04\sm04140105137.wav,data\labels\lab_sm04\sm04140105137.lab,data\transcripts\txt_sm04\sm04140105137.txt,test
sm04140105138,sm04,data\raw\wav_sm04\sm04140105138.wav,data\labels\lab_sm04\sm04140105138.lab,data\transcripts\txt_sm04\sm04140105138.txt,train
sm04140105139,sm04,data\raw\wav_sm04\sm04140105139.wav,data\labels\lab_sm04\sm04140105139.lab,data\transcripts\txt_sm04\sm04140105139.txt,test
sm04140105140,sm04,data\raw\wav_sm04\sm04140105140.wav,data\labels\lab_sm04\sm04140105140.lab,data\transcripts\txt_sm04\sm04140105140.txt,test
sm04140105141,sm04,data\raw\wav_sm04\sm04140105141.wav,data\labels\lab_sm04\sm04140105141.lab,data\transcripts\txt_sm04\sm04140105141.txt,train
sm04140105142,sm04,data\raw\wav_sm04\sm04140105142.wav,data\labels\lab_sm04\sm04140105142.lab,data\transcripts\txt_sm04\sm04140105142.txt,train
sm04140105143,sm04,data\raw\wav_sm04\sm04140105143.wav,data\labels\lab_sm04\sm04140105143.lab,data\transcripts\txt_sm04\sm04140105143.txt,train
sm04140105144,sm04,data\raw\wav_sm04\sm04140105144.wav,data\labels\lab_sm04\sm04140105144.lab,data\transcripts\txt_sm04\sm04140105144.txt,train
sm04140105145,sm04,data\raw\wav_sm04\sm04140105145.wav,data\labels\lab_sm04\sm04140105145.lab,data\transcripts\txt_sm04\sm04140105145.txt,train
sm04140105146,sm04,data\raw\wav_sm04\sm04140105146.wav,data\labels\lab_sm04\sm04140105146.lab,data\transcripts\txt_sm04\sm04140105146.txt,train
sm04140105147,sm04,data\raw\wav_sm04\sm04140105147.wav,data\labels\lab_sm04\sm04140105147.lab,data\transcripts\txt_sm04\sm04140105147.txt,train
sm04140105148,sm04,data\raw\wav_sm04\sm04140105148.wav,data\labels\lab_sm04\sm04140105148.lab,data\transcripts\txt_sm04\sm04140105148.txt,train
sm04140105149,sm04,data\raw\wav_sm04\sm04140105149.wav,data\labels\lab_sm04\sm04140105149.lab,data\transcripts\txt_sm04\sm04140105149.txt,test
sm04140105150,sm04,data\raw\wav_sm04\sm04140105150.wav,data\labels\lab_sm04\sm04140105150.lab,data\transcripts\txt_sm04\sm04140105150.txt,train
sm04140105151,sm04,data\raw\wav_sm04\sm04140105151.wav,data\labels\lab_sm04\sm04140105151.lab,data\transcripts\txt_sm04\sm04140105151.txt,train
sm04140105152,sm04,data\raw\wav_sm04\sm04140105152.wav,data\labels\lab_sm04\sm04140105152.lab,data\transcripts\txt_sm04\sm04140105152.txt,train
sm04140105153,sm04,data\raw\wav_sm04\sm04140105153.wav,data\labels\lab_sm04\sm04140105153.lab,data\transcripts\txt_sm04\sm04140105153.txt,test
sm04140105154,sm04,data\raw\wav_sm04\sm04140105154.wav,data\labels\lab_sm04\sm04140105154.lab,data\transcripts\txt_sm04\sm04140105154.txt,test
sm04140105155,sm04,data\raw\wav_sm04\sm04140105155.wav,data\labels\lab_sm04\sm04140105155.lab,data\transcripts\txt_sm04\sm04140105155.txt,test
sm04140105156,sm04,data\raw\wav_sm04\sm04140105156.wav,data\labels\lab_sm04\sm04140105156.lab,data\transcripts\txt_sm04\sm04140105156.txt,train
sm04140105157,sm04,data\raw\wav_sm04\sm04140105157.wav,data\labels\lab_sm04\sm04140105157.lab,data\transcripts\txt_sm04\sm04140105157.txt,train
sm04140105201,sm04,data\raw\wav_sm04\sm04140105201.wav,data\labels\lab_sm04\sm04140105201.lab,data\transcripts\txt_sm04\sm04140105201.txt,train
sm04140105202,sm04,data\raw\wav_sm04\sm04140105202.wav,data\labels\lab_sm04\sm04140105202.lab,data\transcripts\txt_sm04\sm04140105202.txt,train
sm04140105203,sm04,data\raw\wav_sm04\sm04140105203.wav,data\labels\lab_sm04\sm04140105203.lab,data\transcripts\txt_sm04\sm04140105203.txt,test
sm04140105204,sm04,data\raw\wav_sm04\sm04140105204.wav,data\labels\lab_sm04\sm04140105204.lab,data\transcripts\txt_sm04\sm04140105204.txt,train
sm04140105205,sm04,data\raw\wav_sm04\sm04140105205.wav,data\labels\lab_sm04\sm04140105205.lab,data\transcripts\txt_sm04\sm04140105205.txt,val
sm04140105206,sm04,data\raw\wav_sm04\sm04140105206.wav,data\labels\lab_sm04\sm04140105206.lab,data\transcripts\txt_sm04\sm04140105206.txt,train
sm04140105207,sm04,data\raw\wav_sm04\sm04140105207.wav,data\labels\lab_sm04\sm04140105207.lab,data\transcripts\txt_sm04\sm04140105207.txt,train
sm04140105208,sm04,data\raw\wav_sm04\sm04140105208.wav,data\labels\lab_sm04\sm04140105208.lab,data\transcripts\txt_sm04\sm04140105208.txt,test
sm04140105209,sm04,data\raw\wav_sm04\sm04140105209.wav,data\labels\lab_sm04\sm04140105209.lab,data\transcripts\txt_sm04\sm04140105209.txt,train
sm04140105210,sm04,data\raw\wav_sm04\sm04140105210.wav,data\labels\lab_sm04\sm04140105210.lab,data\transcripts\txt_sm04\sm04140105210.txt,test
sm04140105211,sm04,data\raw\wav_sm04\sm04140105211.wav,data\labels\lab_sm04\sm04140105211.lab,data\transcripts\txt_sm04\sm04140105211.txt,test
sm04140105212,sm04,data\raw\wav_sm04\sm04140105212.wav,data\labels\lab_sm04\sm04140105212.lab,data\transcripts\txt_sm04\sm04140105212.txt,train
sm04140105213,sm04,data\raw\wav_sm04\sm04140105213.wav,data\labels\lab_sm04\sm04140105213.lab,data\transcripts\txt_sm04\sm04140105213.txt,test
sm04140105214,sm04,data\raw\wav_sm04\sm04140105214.wav,data\labels\lab_sm04\sm04140105214.lab,data\transcripts\txt_sm04\sm04140105214.txt,train
sm04140105215,sm04,data\raw\wav_sm04\sm04140105215.wav,data\labels\lab_sm04\sm04140105215.lab,data\transcripts\txt_sm04\sm04140105215.txt,test
sm04140105216,sm04,data\raw\wav_sm04\sm04140105216.wav,data\labels\lab_sm04\sm04140105216.lab,data\transcripts\txt_sm04\sm04140105216.txt,test
sm04140105217,sm04,data\raw\wav_sm04\sm04140105217.wav,data\labels\lab_sm04\sm04140105217.lab,data\transcripts\txt_sm04\sm04140105217.txt,train
sm04140105218,sm04,data\raw\wav_sm04\sm04140105218.wav,data\labels\lab_sm04\sm04140105218.lab,data\transcripts\txt_sm04\sm04140105218.txt,val
sm04140105219,sm04,data\raw\wav_sm04\sm04140105219.wav,data\labels\lab_sm04\sm04140105219.lab,data\transcripts\txt_sm04\sm04140105219.txt,train
sm04140105220,sm04,data\raw\wav_sm04\sm04140105220.wav,data\labels\lab_sm04\sm04140105220.lab,data\transcripts\txt_sm04\sm04140105220.txt,train
sm04140105221,sm04,data\raw\wav_sm04\sm04140105221.wav,data\labels\lab_sm04\sm04140105221.lab,data\transcripts\txt_sm04\sm04140105221.txt,train
sm04140105222,sm04,data\raw\wav_sm04\sm04140105222.wav,data\labels\lab_sm04\sm04140105222.lab,data\transcripts\txt_sm04\sm04140105222.txt,train
sm04140105223,sm04,data\raw\wav_sm04\sm04140105223.wav,data\labels\lab_sm04\sm04140105223.lab,data\transcripts\txt_sm04\sm04140105223.txt,train
sm04140105224,sm04,data\raw\wav_sm04\sm04140105224.wav,data\labels\lab_sm04\sm04140105224.lab,data\transcripts\txt_sm04\sm04140105224.txt,train
sm04140105225,sm04,data\raw\wav_sm04\sm04140105225.wav,data\labels\lab_sm04\sm04140105225.lab,data\transcripts\txt_sm04\sm04140105225.txt,train
sm04140105226,sm04,data\raw\wav_sm04\sm04140105226.wav,data\labels\lab_sm04\sm04140105226.lab,data\transcripts\txt_sm04\sm04140105226.txt,train
sm04140105227,sm04,data\raw\wav_sm04\sm04140105227.wav,data\labels\lab_sm04\sm04140105227.lab,data\transcripts\txt_sm04\sm04140105227.txt,train
sm04140105228,sm04,data\raw\wav_sm04\sm04140105228.wav,data\labels\lab_sm04\sm04140105228.lab,data\transcripts\txt_sm04\sm04140105228.txt,train
sm04140105229,sm04,data\raw\wav_sm04\sm04140105229.wav,data\labels\lab_sm04\sm04140105229.lab,data\transcripts\txt_sm04\sm04140105229.txt,train
sm04140105230,sm04,data\raw\wav_sm04\sm04140105230.wav,data\labels\lab_sm04\sm04140105230.lab,data\transcripts\txt_sm04\sm04140105230.txt,train
sm04140105231,sm04,data\raw\wav_sm04\sm04140105231.wav,data\labels\lab_sm04\sm04140105231.lab,data\transcripts\txt_sm04\sm04140105231.txt,train
sm04140105232,sm04,data\raw\wav_sm04\sm04140105232.wav,data\labels\lab_sm04\sm04140105232.lab,data\transcripts\txt_sm04\sm04140105232.txt,train
sm04140105233,sm04,data\raw\wav_sm04\sm04140105233.wav,data\labels\lab_sm04\sm04140105233.lab,data\transcripts\txt_sm04\sm04140105233.txt,train
sm04140105234,sm04,data\raw\wav_sm04\sm04140105234.wav,data\labels\lab_sm04\sm04140105234.lab,data\transcripts\txt_sm04\sm04140105234.txt,train
sm04140105235,sm04,data\raw\wav_sm04\sm04140105235.wav,data\labels\lab_sm04\sm04140105235.lab,data\transcripts\txt_sm04\sm04140105235.txt,test
sm04140105236,sm04,data\raw\wav_sm04\sm04140105236.wav,data\labels\lab_sm04\sm04140105236.lab,data\transcripts\txt_sm04\sm04140105236.txt,train
sm04140105237,sm04,data\raw\wav_sm04\sm04140105237.wav,data\labels\lab_sm04\sm04140105237.lab,data\transcripts\txt_sm04\sm04140105237.txt,train
sm04140105238,sm04,data\raw\wav_sm04\sm04140105238.wav,data\labels\lab_sm04\sm04140105238.lab,data\transcripts\txt_sm04\sm04140105238.txt,train
sm04140105239,sm04,data\raw\wav_sm04\sm04140105239.wav,data\labels\lab_sm04\sm04140105239.lab,data\transcripts\txt_sm04\sm04140105239.txt,train
sm04140105240,sm04,data\raw\wav_sm04\sm04140105240.wav,data\labels\lab_sm04\sm04140105240.lab,data\transcripts\txt_sm04\sm04140105240.txt,train
sm04140105241,sm04,data\raw\wav_sm04\sm04140105241.wav,data\labels\lab_sm04\sm04140105241.lab,data\transcripts\txt_sm04\sm04140105241.txt,test
sm04140105242,sm04,data\raw\wav_sm04\sm04140105242.wav,data\labels\lab_sm04\sm04140105242.lab,data\transcripts\txt_sm04\sm04140105242.txt,train
sm04140105243,sm04,data\raw\wav_sm04\sm04140105243.wav,data\labels\lab_sm04\sm04140105243.lab,data\transcripts\txt_sm04\sm04140105243.txt,train
sm04140105244,sm04,data\raw\wav_sm04\sm04140105244.wav,data\labels\lab_sm04\sm04140105244.lab,data\transcripts\txt_sm04\sm04140105244.txt,train
sm04140602201,sm04,data\raw\wav_sm04\sm04140602201.wav,data\labels\lab_sm04\sm04140602201.lab,data\transcripts\txt_sm04\sm04140602201.txt,train
sm04140602202,sm04,data\raw\wav_sm04\sm04140602202.wav,data\labels\lab_sm04\sm04140602202.lab,data\transcripts\txt_sm04\sm04140602202.txt,val
sm04140602203,sm04,data\raw\wav_sm04\sm04140602203.wav,data\labels\lab_sm04\sm04140602203.lab,data\transcripts\txt_sm04\sm04140602203.txt,train
sm04140602204,sm04,data\raw\wav_sm04\sm04140602204.wav,data\labels\lab_sm04\sm04140602204.lab,data\transcripts\txt_sm04\sm04140602204.txt,train
sm04140602205,sm04,data\raw\wav_sm04\sm04140602205.wav,data\labels\lab_sm04\sm04140602205.lab,data\transcripts\txt_sm04\sm04140602205.txt,train
sm04140602206,sm04,data\raw\wav_sm04\sm04140602206.wav,data\labels\lab_sm04\sm04140602206.lab,data\transcripts\txt_sm04\sm04140602206.txt,train
sm04140602301,sm04,data\raw\wav_sm04\sm04140602301.wav,data\labels\lab_sm04\sm04140602301.lab,data\transcripts\txt_sm04\sm04140602301.txt,train
sm04140602302,sm04,data\raw\wav_sm04\sm04140602302.wav,data\labels\lab_sm04\sm04140602302.lab,data\transcripts\txt_sm04\sm04140602302.txt,train
sm04140602303,sm04,data\raw\wav_sm04\sm04140602303.wav,data\labels\lab_sm04\sm04140602303.lab,data\transcripts\txt_sm04\sm04140602303.txt,test
sm04140602304,sm04,data\raw\wav_sm04\sm04140602304.wav,data\labels\lab_sm04\sm04140602304.lab,data\transcripts\txt_sm04\sm04140602304.txt,test
sm04140602305,sm04,data\raw\wav_sm04\sm04140602305.wav,data\labels\lab_sm04\sm04140602305.lab,data\transcripts\txt_sm04\sm04140602305.txt,train
sm04140602306,sm04,data\raw\wav_sm04\sm04140602306.wav,data\labels\lab_sm04\sm04140602306.lab,data\transcripts\txt_sm04\sm04140602306.txt,test
sm04140602308,sm04,data\raw\wav_sm04\sm04140602308.wav,data\labels\lab_sm04\sm04140602308.lab,data\transcripts\txt_sm04\sm04140602308.txt,train
sm04140703201,sm04,data\raw\wav_sm04\sm04140703201.wav,data\labels\lab_sm04\sm04140703201.lab,data\transcripts\txt_sm04\sm04140703201.txt,train
sm04140703202,sm04,data\raw\wav_sm04\sm04140703202.wav,data\labels\lab_sm04\sm04140703202.lab,data\transcripts\txt_sm04\sm04140703202.txt,train
sm04140703203,sm04,data\raw\wav_sm04\sm04140703203.wav,data\labels\lab_sm04\sm04140703203.lab,data\transcripts\txt_sm04\sm04140703203.txt,train
sm04140703204,sm04,data\raw\wav_sm04\sm04140703204.wav,data\labels\lab_sm04\sm04140703204.lab,data\transcripts\txt_sm04\sm04140703204.txt,train
sm04140703205,sm04,data\raw\wav_sm04\sm04140703205.wav,data\labels\lab_sm04\sm04140703205.lab,data\transcripts\txt_sm04\sm04140703205.txt,train
sm04140703206,sm04,data\raw\wav_sm04\sm04140703206.wav,data\labels\lab_sm04\sm04140703206.lab,data\transcripts\txt_sm04\sm04140703206.txt,train
sm04140703207,sm04,data\raw\wav_sm04\sm04140703207.wav,data\labels\lab_sm04\sm04140703207.lab,data\transcripts\txt_sm04\sm04140703207.txt,test
sm04140703208,sm04,data\raw\wav_sm04\sm04140703208.wav,data\labels\lab_sm04\sm04140703208.lab,data\transcripts\txt_sm04\sm04140703208.txt,train
sm04140703209,sm04,data\raw\wav_sm04\sm04140703209.wav,data\labels\lab_sm04\sm04140703209.lab,data\transcripts\txt_sm04\sm04140703209.txt,train
sm04140703210,sm04,data\raw\wav_sm04\sm04140703210.wav,data\labels\lab_sm04\sm04140703210.lab,data\transcripts\txt_sm04\sm04140703210.txt,val
sm04140703211,sm04,data\raw\wav_sm04\sm04140703211.wav,data\labels\lab_sm04\sm04140703211.lab,data\transcripts\txt_sm04\sm04140703211.txt,train
sm04140703212,sm04,data\raw\wav_sm04\sm04140703212.wav,data\labels\lab_sm04\sm04140703212.lab,data\transcripts\txt_sm04\sm04140703212.txt,train
sm04140703213,sm04,data\raw\wav_sm04\sm04140703213.wav,data\labels\lab_sm04\sm04140703213.lab,data\transcripts\txt_sm04\sm04140703213.txt,train
sm04140703214,sm04,data\raw\wav_sm04\sm04140703214.wav,data\labels\lab_sm04\sm04140703214.lab,data\transcripts\txt_sm04\sm04140703214.txt,train
sm04140703215,sm04,data\raw\wav_sm04\sm04140703215.wav,data\labels\lab_sm04\sm04140703215.lab,data\transcripts\txt_sm04\sm04140703215.txt,train
sm04140703216,sm04,data\raw\wav_sm04\sm04140703216.wav,data\labels\lab_sm04\sm04140703216.lab,data\transcripts\txt_sm04\sm04140703216.txt,train
sm04140703217,sm04,data\raw\wav_sm04\sm04140703217.wav,data\labels\lab_sm04\sm04140703217.lab,data\transcripts\txt_sm04\sm04140703217.txt,test
